AdultObesity,Adult Smokers (% of pop),ChildrenInPoverty,County,Diabetic (% of pop),FoodInsecure,Number of Records,Physically Inactive (% of pop),Region,State
0.30,0.15,0.19,Upton,0.13,0.12,1,0.28,South,Texas
0.31,0.17,0.30,Karnes,0.13,0.15,1,0.31,South,Texas
0.31,0.17,0.29,Kleberg,0.13,0.14,1,0.27,South,Texas
0.31,0.18,0.29,Cherokee,0.13,0.21,1,0.33,South,Texas
0.29,0.14,0.23,Fisher,0.13,0.17,1,0.29,South,Texas
0.30,0.16,0.27,Reeves,0.13,0.12,1,0.29,South,Texas
0.32,0.16,0.23,Nueces,0.13,0.14,1,0.28,South,Texas
0.30,0.17,0.30,Collingsworth,0.13,0.16,1,0.29,South,Texas
0.31,0.13,0.20,Gillespie,0.13,0.15,1,0.28,South,Texas
0.29,0.15,0.29,Baylor,0.13,0.19,1,0.26,South,Texas
0.32,0.17,0.36,Camp,0.13,0.21,1,0.28,South,Texas
0.29,0.15,0.19,Schleicher,0.13,0.13,1,0.27,South,Texas
0.30,0.16,0.33,San Saba,0.13,0.17,1,0.29,South,Texas
0.31,0.16,0.29,Robertson,0.13,0.21,1,0.28,South,Texas
0.34,0.16,0.30,Morris,0.13,0.24,1,0.30,South,Texas
0.31,0.17,0.30,Cass,0.13,0.24,1,0.27,South,Texas
0.34,0.19,0.32,Shelby,0.13,0.21,1,0.28,South,Texas
0.32,0.14,0.24,Goliad,0.13,0.14,1,0.30,South,Texas
0.25,0.14,0.29,Kerr,0.13,0.17,1,0.30,South,Texas
0.32,0.16,0.24,Wharton,0.13,0.17,1,0.29,South,Texas
0.32,0.17,0.28,Deaf Smith,0.13,0.11,1,0.29,South,Texas
0.31,0.16,0.29,Milam,0.13,0.20,1,0.27,South,Texas
0.30,0.16,0.29,Swisher,0.13,0.18,1,0.30,South,Texas
0.28,0.15,0.23,Brewster,0.13,0.15,1,0.24,South,Texas
0.31,0.15,0.25,Colorado,0.13,0.17,1,0.28,South,Texas
0.30,0.14,0.34,Kimble,0.13,0.17,1,0.27,South,Texas
0.29,0.16,0.33,Knox,0.13,0.18,1,0.28,South,Texas
0.31,0.16,0.28,Lynn,0.13,0.15,1,0.30,South,Texas
0.30,0.16,0.29,Briscoe,0.13,0.17,1,0.29,South,Texas
0.27,0.13,0.29,Llano,0.14,0.18,1,0.27,South,Texas
0.31,0.14,0.14,McMullen,0.14,0.11,1,0.29,South,Texas
0.29,0.15,0.22,Stonewall,0.14,0.17,1,0.30,South,Texas
0.28,0.15,0.24,Atascosa,0.14,0.11,1,0.27,South,Texas
0.31,0.16,0.32,Comanche,0.14,0.18,1,0.29,South,Texas
0.31,0.16,0.30,McCulloch,0.14,0.15,1,0.29,South,Texas
0.30,0.16,0.36,Coleman,0.14,0.21,1,0.30,South,Texas
0.30,0.18,0.31,Falls,0.14,0.22,1,0.32,South,Texas
0.31,0.17,0.31,Red River,0.14,0.23,1,0.31,South,Texas
0.33,0.17,0.30,Matagorda,0.14,0.19,1,0.27,South,Texas
0.30,0.13,0.25,Terrell,0.14,0.11,1,0.30,South,Texas
0.30,0.18,0.37,Houston,0.14,0.24,1,0.32,South,Texas
0.31,0.18,0.32,Frio,0.14,0.12,1,0.25,South,Texas
0.31,0.17,0.31,Trinity,0.14,0.20,1,0.30,South,Texas
0.28,0.15,0.32,Aransas,0.14,0.18,1,0.28,South,Texas
0.28,0.16,0.27,Runnels,0.14,0.17,1,0.28,South,Texas
0.33,0.17,0.29,Gonzales,0.14,0.15,1,0.31,South,Texas
0.30,0.18,0.36,La Salle,0.14,0.09,1,0.26,South,Texas
0.29,0.16,0.30,Sabine,0.14,0.25,1,0.30,South,Texas
0.33,0.17,0.36,Marion,0.14,0.24,1,0.33,South,Texas
0.30,0.17,0.30,Cochran,0.14,0.13,1,0.29,South,Texas
0.32,0.19,0.29,Hardeman,0.14,0.20,1,0.28,South,Texas
0.30,0.15,0.32,Cottle,0.14,0.19,1,0.29,South,Texas
0.28,0.16,0.31,Motley,0.14,0.20,1,0.31,South,Texas
0.30,0.17,0.29,Castro,0.14,0.14,1,0.27,South,Texas
0.31,0.14,0.26,Refugio,0.15,0.13,1,0.28,South,Texas
0.29,0.16,0.31,Val Verde,0.15,0.11,1,0.28,South,Texas
0.29,0.17,0.32,Lamb,0.15,0.15,1,0.27,South,Texas
0.29,0.16,0.37,Crosby,0.15,0.16,1,0.27,South,Texas
0.30,0.15,0.34,Real,0.15,0.18,1,0.29,South,Texas
0.30,0.18,0.30,Bailey,0.15,0.13,1,0.28,South,Texas
0.27,0.13,0.29,Jeff Davis,0.15,0.12,1,0.26,South,Texas
0.31,0.17,0.34,Uvalde,0.15,0.13,1,0.29,South,Texas
0.29,0.15,0.29,Jim Wells,0.15,0.10,1,0.28,South,Texas
0.27,0.16,0.32,El Paso,0.15,0.13,1,0.24,South,Texas
0.29,0.16,0.37,Floyd,0.15,0.16,1,0.28,South,Texas
0.32,0.18,0.42,Webb,0.15,0.11,1,0.27,South,Texas
0.31,0.17,0.39,Hall,0.15,0.19,1,0.31,South,Texas
0.29,0.13,0.40,Menard,0.15,0.17,1,0.31,South,Texas
0.37,0.15,0.46,Hidalgo,0.16,0.14,1,0.25,South,Texas
0.29,0.13,0.37,Edwards,0.16,0.12,1,0.28,South,Texas
0.33,0.18,0.38,San Augustine,0.16,0.25,1,0.30,South,Texas
0.31,0.15,0.35,Dimmit,0.16,0.10,1,0.27,South,Texas
0.30,0.16,0.30,Kenedy,0.16,0.15,1,0.28,South,Texas
0.30,0.18,0.45,Zapata,0.16,0.10,1,0.28,South,Texas
0.29,0.16,0.25,Kinney,0.17,0.14,1,0.29,South,Texas
0.29,0.20,0.46,Willacy,0.17,0.16,1,0.27,South,Texas
0.32,0.18,0.47,Cameron,0.17,0.14,1,0.22,South,Texas
0.31,0.23,0.19,Loving,0.17,0.18,1,0.25,South,Texas
0.31,0.18,0.37,Culberson,0.18,0.11,1,0.29,South,Texas
0.30,0.18,0.36,Maverick,0.18,0.13,1,0.28,South,Texas
0.30,0.16,0.33,Jim Hogg,0.18,0.06,1,0.28,South,Texas
0.30,0.16,0.34,Duval,0.18,0.09,1,0.29,South,Texas
0.30,0.20,0.44,Starr,0.18,0.15,1,0.24,South,Texas
0.30,0.19,0.41,Zavala,0.18,0.16,1,0.28,South,Texas
0.28,0.16,0.34,Presidio,0.19,0.14,1,0.30,South,Texas
0.29,0.21,0.39,Hudspeth,0.20,0.13,1,0.26,South,Texas
0.29,0.19,0.46,Brooks,0.21,0.13,1,0.29,South,Texas
0.33,0.00,0.00,Bedford City,0.00,0.17,1,0.25,South,Virginia
0.17,0.13,0.11,Arlington,0.06,0.09,1,0.14,South,Virginia
0.27,0.20,0.17,Lexington City,0.07,0.18,1,0.23,South,Virginia
0.29,0.27,0.21,Radford City,0.07,0.20,1,0.21,South,Virginia
0.24,0.21,0.16,Montgomery,0.07,0.15,1,0.19,South,Virginia
0.22,0.13,0.04,Loudoun,0.07,0.05,1,0.20,South,Virginia
0.27,0.24,0.24,Harrisonburg City,0.07,0.17,1,0.19,South,Virginia
0.27,0.18,0.24,Williamsburg City,0.07,0.17,1,0.24,South,Virginia
0.20,0.12,0.09,Fairfax,0.08,0.06,1,0.15,South,Virginia
0.33,0.16,0.08,Stafford,0.08,0.08,1,0.22,South,Virginia
0.21,0.14,0.16,Alexandria City,0.08,0.11,1,0.16,South,Virginia
0.26,0.15,0.03,Falls Church City,0.08,0.07,1,0.22,South,Virginia
0.26,0.22,0.24,Charlottesville City,0.08,0.18,1,0.19,South,Virginia
0.25,0.15,0.10,Prince William,0.08,0.07,1,0.18,South,Virginia
0.30,0.20,0.23,Fredericksburg City,0.08,0.16,1,0.23,South,Virginia
0.23,0.15,0.10,Albemarle,0.08,0.10,1,0.20,South,Virginia
0.29,0.16,0.11,King George,0.08,0.10,1,0.25,South,Virginia
0.27,0.17,0.12,Virginia Beach City,0.08,0.11,1,0.20,South,Virginia
0.33,0.15,0.12,Frederick,0.08,0.08,1,0.24,South,Virginia
0.27,0.15,0.08,Hanover,0.09,0.08,1,0.22,South,Virginia
0.27,0.15,0.07,York,0.09,0.09,1,0.22,South,Virginia
0.28,0.17,0.16,Manassas Park,0.09,0.07,1,0.22,South,Virginia
0.30,0.17,0.15,Manassas Park,0.09,0.06,1,0.24,South,Virginia
0.23,0.13,0.08,Fairfax City,0.09,0.06,1,0.19,South,Virginia
0.31,0.15,0.09,Powhatan,0.09,0.08,1,0.25,South,Virginia
0.27,0.15,0.07,Poquoson City,0.09,0.07,1,0.23,South,Virginia
0.26,0.16,0.09,Fauquier,0.09,0.07,1,0.24,South,Virginia
0.24,0.17,0.14,Salem City,0.09,0.12,1,0.23,South,Virginia
0.34,0.18,0.13,Spotsylvania,0.09,0.09,1,0.25,South,Virginia
0.27,0.18,0.11,Roanoke,0.09,0.09,1,0.25,South,Virginia
0.28,0.18,0.16,Warren,0.09,0.10,1,0.20,South,Virginia
0.28,0.16,0.16,Rockingham,0.09,0.09,1,0.24,South,Virginia
0.32,0.16,0.10,New Kent,0.09,0.08,1,0.23,South,Virginia
0.27,0.17,0.11,Chesterfield,0.09,0.10,1,0.20,South,Virginia
0.27,0.17,0.14,Greene,0.09,0.09,1,0.25,South,Virginia
0.26,0.15,0.11,Botetourt,0.09,0.08,1,0.24,South,Virginia
0.33,0.16,0.15,Gloucester,0.09,0.09,1,0.24,South,Virginia
0.31,0.16,0.14,Chesapeake City,0.09,0.12,1,0.22,South,Virginia
0.28,0.16,0.11,Clarke,0.09,0.08,1,0.23,South,Virginia
0.30,0.18,0.15,Culpeper,0.09,0.10,1,0.25,South,Virginia
0.35,0.19,0.13,Prince George,0.09,0.12,1,0.26,South,Virginia
0.31,0.21,0.32,Norfolk City,0.09,0.19,1,0.25,South,Virginia
0.30,0.16,0.11,Fluvanna,0.10,0.08,1,0.23,South,Virginia
0.29,0.17,0.17,Bland,0.10,0.11,1,0.28,South,Virginia
0.30,0.17,0.13,King William,0.10,0.10,1,0.29,South,Virginia
0.28,0.16,0.17,Henrico,0.10,0.13,1,0.22,South,Virginia
0.26,0.16,0.19,Colonial Heights City,0.10,0.12,1,0.26,South,Virginia
0.30,0.17,0.14,Augusta,0.10,0.09,1,0.24,South,Virginia
0.31,0.18,0.18,Giles,0.10,0.11,1,0.30,South,Virginia
0.30,0.20,0.32,Lynchburg City,0.10,0.18,1,0.22,South,Virginia
0.26,0.17,0.18,Shenandoah,0.10,0.10,1,0.21,South,Virginia
0.27,0.20,0.22,Winchester City,0.10,0.13,1,0.24,South,Virginia
0.34,0.21,0.26,Newport News City,0.10,0.16,1,0.27,South,Virginia
0.31,0.16,0.14,Bedford,0.10,0.09,1,0.23,South,Virginia
0.29,0.17,0.21,Craig,0.10,0.10,1,0.24,South,Virginia
0.31,0.17,0.21,Washington,0.10,0.11,1,0.28,South,Virginia
0.33,0.21,0.29,Wise,0.10,0.15,1,0.37,South,Virginia
0.25,0.15,0.12,James City,0.10,0.09,1,0.24,South,Virginia
0.25,0.15,0.10,Goochland,0.10,0.08,1,0.25,South,Virginia
0.28,0.17,0.16,Orange,0.10,0.11,1,0.28,South,Virginia
0.27,0.19,0.20,Floyd,0.10,0.11,1,0.23,South,Virginia
0.28,0.22,0.33,Norton City,0.10,0.16,1,0.24,South,Virginia
0.30,0.20,0.25,Waynesboro City,0.11,0.15,1,0.23,South,Virginia
0.31,0.22,0.25,Russell,0.11,0.14,1,0.29,South,Virginia
0.28,0.22,0.25,Buena Vista City,0.11,0.14,1,0.24,South,Virginia
0.27,0.17,0.24,Franklin,0.11,0.11,1,0.23,South,Virginia
0.28,0.19,0.26,Staunton City,0.11,0.15,1,0.26,South,Virginia
0.30,0.19,0.24,Page,0.11,0.14,1,0.25,South,Virginia
0.33,0.19,0.19,Campbell,0.11,0.12,1,0.29,South,Virginia
0.30,0.20,0.22,Wythe,0.11,0.12,1,0.27,South,Virginia
0.29,0.19,0.25,Tazewell,0.11,0.13,1,0.31,South,Virginia
0.27,0.21,0.27,Smyth,0.11,0.14,1,0.27,South,Virginia
0.26,0.16,0.17,Rappahannock,0.11,0.09,1,0.25,South,Virginia
0.30,0.18,0.21,Amherst,0.11,0.12,1,0.30,South,Virginia
0.32,0.20,0.22,Pulaski,0.11,0.12,1,0.26,South,Virginia
0.30,0.20,0.27,Dickenson,0.11,0.14,1,0.28,South,Virginia
0.29,0.17,0.14,Isle of Wight,0.11,0.11,1,0.26,South,Virginia
0.35,0.17,0.17,Louisa,0.11,0.11,1,0.28,South,Virginia
0.24,0.17,0.19,Rockbridge,0.11,0.11,1,0.28,South,Virginia
0.30,0.21,0.30,Prince Edward,0.11,0.18,1,0.25,South,Virginia
0.30,0.19,0.20,Suffolk City,0.11,0.14,1,0.25,South,Virginia
0.33,0.20,0.26,Scott,0.11,0.13,1,0.31,South,Virginia
0.30,0.24,0.39,Richmond City,0.11,0.21,1,0.22,South,Virginia
0.31,0.17,0.22,Alleghany,0.11,0.12,1,0.27,South,Virginia
0.31,0.18,0.18,Madison,0.11,0.10,1,0.26,South,Virginia
0.30,0.19,0.17,Caroline,0.11,0.13,1,0.22,South,Virginia
0.29,0.21,0.35,Bristol City,0.11,0.16,1,0.25,South,Virginia
0.29,0.19,0.27,Covington City,0.11,0.15,1,0.26,South,Virginia
0.31,0.18,0.16,Bath,0.11,0.11,1,0.29,South,Virginia
0.28,0.24,0.32,Lee,0.11,0.16,1,0.29,South,Virginia
0.27,0.15,0.18,Mathews,0.12,0.10,1,0.23,South,Virginia
0.33,0.19,0.18,Dinwiddie,0.12,0.14,1,0.29,South,Virginia
0.30,0.22,0.31,Buchanan,0.12,0.15,1,0.30,South,Virginia
0.30,0.20,0.22,Appomattox,0.12,0.13,1,0.26,South,Virginia
0.34,0.21,0.33,Roanoke City,0.12,0.17,1,0.26,South,Virginia
0.31,0.19,0.19,Amelia,0.12,0.11,1,0.27,South,Virginia
0.31,0.20,0.25,Carroll,0.12,0.13,1,0.26,South,Virginia
0.30,0.19,0.24,Richmond,0.12,0.14,1,0.25,South,Virginia
0.32,0.20,0.22,Hampton City,0.12,0.17,1,0.25,South,Virginia
0.34,0.20,0.31,Hopewell City,0.12,0.19,1,0.27,South,Virginia
0.28,0.18,0.22,Nelson,0.12,0.12,1,0.21,South,Virginia
0.29,0.21,0.35,Galax City,0.12,0.14,1,0.26,South,Virginia
0.27,0.17,0.22,Highland,0.12,0.09,1,0.25,South,Virginia
0.31,0.20,0.32,Patrick,0.12,0.13,1,0.27,South,Virginia
0.33,0.21,0.29,Grayson,0.12,0.14,1,0.34,South,Virginia
0.26,0.16,0.26,Middlesex,0.13,0.11,1,0.23,South,Virginia
0.31,0.18,0.23,King and Queen,0.13,0.12,1,0.28,South,Virginia
0.33,0.19,0.20,Pittsylvania,0.13,0.13,1,0.30,South,Virginia
0.37,0.20,0.28,Portsmouth City,0.13,0.19,1,0.28,South,Virginia
0.33,0.21,0.27,Buckingham,0.13,0.16,1,0.33,South,Virginia
0.33,0.19,0.22,Southampton,0.13,0.15,1,0.33,South,Virginia
0.30,0.19,0.25,Essex,0.13,0.14,1,0.30,South,Virginia
0.32,0.20,0.30,Charlotte,0.13,0.16,1,0.28,South,Virginia
0.32,0.20,0.31,Henry,0.14,0.15,1,0.36,South,Virginia
0.31,0.20,0.29,Cumberland,0.14,0.15,1,0.24,South,Virginia
0.27,0.20,0.29,Lunenburg,0.14,0.17,1,0.28,South,Virginia
0.36,0.22,0.31,Nottoway,0.14,0.16,1,0.31,South,Virginia
0.33,0.19,0.20,Surry,0.14,0.15,1,0.29,South,Virginia
0.39,0.23,0.31,Sussex,0.14,0.18,1,0.27,South,Virginia
0.31,0.15,0.26,Lancaster,0.14,0.13,1,0.26,South,Virginia
0.30,0.20,0.28,Westmoreland,0.14,0.13,1,0.30,South,Virginia
0.37,0.20,0.31,Accomack,0.14,0.15,1,0.30,South,Virginia
0.35,0.24,0.27,Greensville,0.14,0.19,1,0.29,South,Virginia
0.26,0.16,0.30,Northumberland,0.15,0.13,1,0.25,South,Virginia
0.32,0.19,0.31,Mecklenburg,0.15,0.17,1,0.27,South,Virginia
0.35,0.21,0.32,Brunswick,0.15,0.20,1,0.29,South,Virginia
0.36,0.21,0.25,Halifax,0.15,0.18,1,0.30,South,Virginia
0.35,0.20,0.33,Northampton,0.15,0.17,1,0.31,South,Virginia
0.33,0.22,0.35,Martinsville City,0.15,0.23,1,0.28,South,Virginia
0.35,0.22,0.37,Danville City,0.15,0.22,1,0.30,South,Virginia
0.36,0.19,0.19,Charles City,0.15,0.14,1,0.30,South,Virginia
0.34,0.23,0.35,Franklin City,0.16,0.23,1,0.28,South,Virginia
0.38,0.23,0.38,Petersburg City,0.16,0.25,1,0.28,South,Virginia
0.32,0.24,0.42,Emporia City,0.17,0.25,1,0.30,South,Virginia
0.27,0.22,0.17,Monongalia,0.09,0.16,1,0.26,South,West Virginia
0.33,0.19,0.13,Putnam,0.11,0.11,1,0.29,South,West Virginia
0.36,0.26,0.19,Berkeley,0.11,0.13,1,0.28,South,West Virginia
0.33,0.22,0.13,Jefferson,0.11,0.11,1,0.28,South,West Virginia
0.34,0.23,0.23,Marion,0.11,0.14,1,0.30,South,West Virginia
0.36,0.24,0.23,Preston,0.12,0.12,1,0.35,South,West Virginia
0.38,0.23,0.22,Pleasants,0.12,0.13,1,0.32,South,West Virginia
0.33,0.25,0.27,Cabell,0.12,0.16,1,0.32,South,West Virginia
0.35,0.24,0.25,Doddridge,0.12,0.13,1,0.35,South,West Virginia
0.29,0.24,0.26,Ohio,0.12,0.14,1,0.22,South,West Virginia
0.36,0.26,0.27,Upshur,0.12,0.14,1,0.29,South,West Virginia
0.36,0.24,0.23,Taylor,0.12,0.14,1,0.36,South,West Virginia
0.39,0.28,0.28,Gilmer,0.12,0.16,1,0.30,South,West Virginia
0.33,0.23,0.19,Harrison,0.12,0.14,1,0.32,South,West Virginia
0.31,0.23,0.25,Jackson,0.12,0.15,1,0.31,South,West Virginia
0.33,0.22,0.21,Marshall,0.12,0.14,1,0.28,South,West Virginia
0.38,0.23,0.30,Wirt,0.12,0.15,1,0.34,South,West Virginia
0.36,0.24,0.28,Randolph,0.12,0.14,1,0.30,South,West Virginia
0.35,0.22,0.23,Brooke,0.13,0.14,1,0.33,South,West Virginia
0.34,0.24,0.27,Wood,0.13,0.14,1,0.32,South,West Virginia
0.35,0.25,0.28,Boone,0.13,0.15,1,0.35,South,West Virginia
0.34,0.23,0.24,Tyler,0.13,0.15,1,0.37,South,West Virginia
0.36,0.25,0.27,Nicholas,0.13,0.15,1,0.39,South,West Virginia
0.36,0.25,0.28,Mason,0.13,0.16,1,0.38,South,West Virginia
0.35,0.25,0.28,Barbour,0.13,0.14,1,0.36,South,West Virginia
0.36,0.22,0.25,Tucker,0.13,0.15,1,0.37,South,West Virginia
0.35,0.22,0.25,Raleigh,0.13,0.15,1,0.34,South,West Virginia
0.38,0.23,0.21,Hancock,0.13,0.15,1,0.34,South,West Virginia
0.41,0.27,0.37,Mingo,0.13,0.18,1,0.41,South,West Virginia
0.34,0.22,0.21,Morgan,0.13,0.15,1,0.31,South,West Virginia
0.37,0.22,0.26,Grant,0.13,0.15,1,0.38,South,West Virginia
0.32,0.23,0.26,Kanawha,0.13,0.14,1,0.30,South,West Virginia
0.35,0.24,0.22,Mineral,0.13,0.16,1,0.26,South,West Virginia
0.36,0.27,0.28,Lewis,0.13,0.15,1,0.32,South,West Virginia
0.33,0.23,0.27,Wetzel,0.13,0.16,1,0.35,South,West Virginia
0.38,0.26,0.31,Wyoming,0.13,0.16,1,0.38,South,West Virginia
0.41,0.27,0.32,Lincoln,0.13,0.17,1,0.40,South,West Virginia
0.32,0.22,0.29,Monroe,0.13,0.12,1,0.34,South,West Virginia
0.34,0.24,0.29,Greenbrier,0.13,0.15,1,0.34,South,West Virginia
0.38,0.25,0.28,Wayne,0.13,0.15,1,0.37,South,West Virginia
0.34,0.25,0.30,Hampshire,0.13,0.17,1,0.31,South,West Virginia
0.34,0.23,0.26,Ritchie,0.13,0.14,1,0.34,South,West Virginia
0.36,0.24,0.25,Hardy,0.14,0.14,1,0.37,South,West Virginia
0.31,0.25,0.31,Braxton,0.14,0.16,1,0.34,South,West Virginia
0.41,0.28,0.28,Logan,0.14,0.16,1,0.37,South,West Virginia
0.34,0.24,0.31,Mercer,0.14,0.16,1,0.34,South,West Virginia
0.35,0.25,0.31,Fayette,0.14,0.16,1,0.36,South,West Virginia
0.38,0.23,0.34,Summers,0.14,0.15,1,0.36,South,West Virginia
0.32,0.23,0.28,Pocahontas,0.14,0.15,1,0.28,South,West Virginia
0.37,0.26,0.30,Roane,0.14,0.17,1,0.35,South,West Virginia
0.36,0.26,0.36,Clay,0.14,0.18,1,0.40,South,West Virginia
0.35,0.22,0.26,Pendleton,0.14,0.14,1,0.30,South,West Virginia
0.35,0.26,0.30,Calhoun,0.14,0.17,1,0.35,South,West Virginia
0.36,0.27,0.40,Webster,0.15,0.18,1,0.36,South,West Virginia
0.40,0.31,0.46,McDowell,0.16,0.20,1,0.38,South,West Virginia
0.29,0.16,0.11,Fairbanks North Star,0.06,0.13,1,0.20,West,Alaska
0.27,0.16,0.14,Anchorage,0.07,0.12,1,0.18,West,Alaska
0.27,0.17,0.10,Juneau,0.07,0.11,1,0.16,West,Alaska
0.25,0.18,0.09,Denali,0.07,0.14,1,0.18,West,Alaska
0.29,0.21,0.13,Matanuska-Susitna,0.07,0.12,1,0.22,West,Alaska
0.29,0.17,0.11,Kodiak Island,0.08,0.13,1,0.20,West,Alaska
0.28,0.20,0.15,Kenai Peninsula,0.08,0.13,1,0.24,West,Alaska
0.27,0.18,0.10,Sitka,0.08,0.13,1,0.17,West,Alaska
0.30,0.19,0.11,Valdez-Cordova,0.08,0.13,1,0.23,West,Alaska
0.29,0.20,0.18,Ketchikan Gateway,0.09,0.14,1,0.22,West,Alaska
0.36,0.18,0.10,Aleutians West,0.09,0.16,1,0.24,West,Alaska
0.33,0.20,0.21,Southeast Fairbanks,0.09,0.16,1,0.21,West,Alaska
0.35,0.25,0.17,North Slope,0.09,0.14,1,0.25,West,Alaska
0.30,0.19,0.13,Petersburg Borough,0.09,0.15,1,0.21,West,Alaska
0.34,0.21,0.12,Bristol Bay,0.09,0.12,1,0.23,West,Alaska
0.27,0.18,0.15,Haines,0.10,0.15,1,0.20,West,Alaska
0.31,0.20,0.16,Aleutians East,0.10,0.18,1,0.29,West,Alaska
0.32,0.21,0.25,Yakutat,0.10,0.16,1,0.25,West,Alaska
0.31,0.21,0.25,Skagway,0.11,0.18,1,0.20,West,Alaska
0.35,0.25,0.26,Prince of Wales-Hyder,0.11,0.18,1,0.29,West,Alaska
0.33,0.35,0.29,Northwest Arctic,0.12,0.21,1,0.26,West,Alaska
0.32,0.31,0.22,Lake and Peninsula,0.12,0.17,1,0.23,West,Alaska
0.35,0.32,0.25,Dillingham,0.12,0.18,1,0.26,West,Alaska
0.32,0.34,0.32,Bethel,0.13,0.21,1,0.27,West,Alaska
0.33,0.35,0.34,Nome,0.13,0.21,1,0.27,West,Alaska
0.34,0.41,0.44,Wade Hampton,0.14,0.26,1,0.28,West,Alaska
0.27,0.32,0.33,Yukon-Koyukuk,0.15,0.21,1,0.25,West,Alaska
0.22,0.20,0.25,Coconino,0.09,0.20,1,0.16,West,Arizona
0.22,0.15,0.24,Maricopa,0.09,0.16,1,0.20,West,Arizona
0.22,0.15,0.26,Pima,0.09,0.16,1,0.18,West,Arizona
0.33,0.17,0.12,Greenlee,0.10,0.14,1,0.24,West,Arizona
0.25,0.15,0.24,Yavapai,0.10,0.18,1,0.20,West,Arizona
0.32,0.18,0.24,Graham,0.11,0.16,1,0.23,West,Arizona
0.30,0.17,0.25,Pinal,0.11,0.16,1,0.26,West,Arizona
0.25,0.16,0.28,Cochise,0.11,0.16,1,0.23,West,Arizona
0.28,0.20,0.32,Mohave,0.12,0.19,1,0.32,West,Arizona
0.30,0.15,0.30,Yuma,0.12,0.22,1,0.28,West,Arizona
0.27,0.18,0.39,Gila,0.12,0.18,1,0.26,West,Arizona
0.31,0.23,0.35,Navajo,0.14,0.24,1,0.24,West,Arizona
0.21,0.15,0.35,Santa Cruz,0.14,0.15,1,0.19,West,Arizona
0.32,0.16,0.35,La Paz,0.15,0.18,1,0.30,West,Arizona
0.33,0.26,0.40,Apache,0.17,0.28,1,0.22,West,Arizona
0.25,0.15,0.20,Lassen,0.08,0.18,1,0.17,West,California
0.20,0.09,0.09,Santa Clara,0.08,0.12,1,0.15,West,California
0.20,0.12,0.18,Yolo,0.08,0.16,1,0.14,West,California
0.23,0.11,0.10,Placer,0.08,0.13,1,0.14,West,California
0.15,0.12,0.14,San Francisco,0.08,0.17,1,0.14,West,California
0.22,0.14,0.16,Mono,0.08,0.14,1,0.14,West,California
0.22,0.12,0.16,San Luis Obispo,0.09,0.14,1,0.15,West,California
0.21,0.13,0.19,Santa Cruz,0.09,0.14,1,0.11,West,California
0.20,0.09,0.10,San Mateo,0.09,0.11,1,0.16,West,California
0.20,0.11,0.18,Orange,0.09,0.11,1,0.15,West,California
0.18,0.11,0.10,Marin,0.09,0.12,1,0.11,West,California
0.19,0.12,0.13,El Dorado,0.09,0.14,1,0.15,West,California
0.21,0.11,0.16,Ventura,0.09,0.10,1,0.17,West,California
0.20,0.11,0.14,Alameda,0.09,0.15,1,0.15,West,California
0.23,0.11,0.14,Contra Costa,0.09,0.13,1,0.17,West,California
0.19,0.12,0.23,Santa Barbara,0.09,0.12,1,0.15,West,California
0.25,0.15,0.24,Humboldt,0.09,0.19,1,0.14,West,California
0.26,0.15,0.29,Yuba,0.09,0.19,1,0.15,West,California
0.22,0.12,0.14,Sonoma,0.09,0.13,1,0.13,West,California
0.20,0.12,0.19,San Diego,0.09,0.14,1,0.15,West,California
0.24,0.11,0.12,Napa,0.09,0.11,1,0.14,West,California
0.25,0.15,0.24,Butte,0.10,0.18,1,0.18,West,California
0.27,0.15,0.24,Sacramento,0.10,0.17,1,0.17,West,California
0.20,0.12,0.18,Nevada,0.10,0.15,1,0.15,West,California
0.30,0.12,0.17,Solano,0.10,0.15,1,0.18,West,California
0.27,0.14,0.20,Shasta,0.10,0.19,1,0.20,West,California
0.24,0.12,0.20,San Benito,0.10,0.11,1,0.14,West,California
0.28,0.13,0.21,Sutter,0.10,0.18,1,0.22,West,California
0.29,0.14,0.28,San Joaquin,0.10,0.16,1,0.19,West,California
0.24,0.14,0.25,Monterey,0.10,0.13,1,0.17,West,California
0.26,0.14,0.24,Riverside,0.10,0.13,1,0.18,West,California
0.32,0.15,0.24,Stanislaus,0.10,0.16,1,0.18,West,California
0.25,0.16,0.34,Kings,0.10,0.16,1,0.18,West,California
0.21,0.13,0.21,Tuolumne,0.10,0.17,1,0.16,West,California
0.29,0.14,0.28,San Bernardino,0.10,0.13,1,0.19,West,California
0.27,0.13,0.19,Amador,0.10,0.15,1,0.17,West,California
0.29,0.17,0.33,Kern,0.10,0.15,1,0.22,West,California
0.25,0.12,0.21,Calaveras,0.11,0.15,1,0.17,West,California
0.27,0.16,0.31,Del Norte,0.11,0.19,1,0.18,West,California
0.29,0.15,0.27,Tehama,0.11,0.17,1,0.21,West,California
0.21,0.12,0.27,Los Angeles,0.11,0.15,1,0.17,West,California
0.23,0.13,0.20,Inyo,0.11,0.15,1,0.16,West,California
0.28,0.15,0.24,Glenn,0.11,0.16,1,0.17,West,California
0.29,0.16,0.36,Merced,0.11,0.17,1,0.21,West,California
0.23,0.13,0.25,Mariposa,0.11,0.17,1,0.17,West,California
0.23,0.15,0.26,Mendocino,0.11,0.16,1,0.18,West,California
0.24,0.14,0.20,Colusa,0.11,0.15,1,0.16,West,California
